Date,Ticker,Position_Type,Shares,Weight
2024-08-01,AMGN,Long,535.2303019748134,0.3591716451365038
2024-08-01,CTSH,Long,582.2428454838075,0.08886190023475614
2024-08-01,ODFL,Long,193.8389326882807,0.07877614106141824
2024-08-01,ADBE,Long,377.66936578449094,0.4127246160316315
2024-08-01,WBD,Long,3607.7384671804593,0.06046569753569031
2024-08-01,AAPL,Short,2026.5488144486797,0.8850344007198435
2024-08-01,GEHC,Short,58.66323481734905,0.009785027746559807
2024-08-01,CSCO,Short,659.4994765633952,0.06250735958362548
2024-08-01,SBUX,Short,216.00562237017206,0.032448364856126004
2024-08-01,XEL,Short,86.48999313370447,0.010224847093845154
2024-08-02,BKNG,Long,51.363441938959085,0.34002170813263916
2024-08-02,WBD,Long,3579.3704161991363,0.058879543915640195
2024-08-02,DASH,Long,748.9469055258791,0.1746393344143595
2024-08-02,ODFL,Long,197.64964414006894,0.07670966260486205
2024-08-02,AMGN,Long,526.4676661004066,0.3497497509324991
2024-08-02,AAPL,Short,2035.10487048451,0.8899903094029767
2024-08-02,MELI,Short,7.394954328505979,0.026125520646551124
2024-08-02,XEL,Short,86.515073132079,0.010282102956956104
2024-08-02,CSCO,Short,677.2660216358598,0.06285738074197622
2024-08-02,BKR,Short,151.1426075539025,0.01074468625153982
2024-08-05,BKNG,Long,68.45661949898034,0.46786398607329316
2024-08-05,DXCM,Long,662.0384354843152,0.09686093815982327
2024-08-05,DASH,Long,980.7250020944577,0.24030070189640892
2024-08-05,GEHC,Long,692.0387437840404,0.11395714039489055
2024-08-05,WBD,Long,5089.84087239659,0.0810172334755841
2024-08-05,AAPL,Short,2105.383981183362,0.8899903094029767
2024-08-05,MELI,Short,7.282408091026213,0.026125520646551124
2024-08-05,XEL,Short,87.77722492029488,0.010282102956956104
2024-08-05,CSCO,Short,695.5258947104576,0.06285738074197622
2024-08-05,BKR,Short,154.13519630467778,0.01074468625153982
2024-08-06,GEHC,Long,665.162123285965,0.10663405487797821
2024-08-06,BKNG,Long,65.1740050686292,0.4377982265392655
2024-08-06,WBD,Long,5094.381559610554,0.07581092409444805
2024-08-06,AEP,Long,801.6645947025014,0.15489823674946157
2024-08-06,DASH,Long,932.6803985152409,0.22485855773884664
2024-08-06,AAPL,Short,2184.6819895775852,0.8899903094029767
2024-08-06,MELI,Short,7.340884264503493,0.026125520646551124
2024-08-06,XEL,Short,90.39805428704379,0.010282102956956104
2024-08-06,CSCO,Short,708.0402012195888,0.06285738074197622
2024-08-06,BKR,Short,159.77037129047713,0.01074468625153982
2024-08-07,FTNT,Long,1291.4902070141636,0.17651545230973467
2024-08-07,AEP,Long,635.7942081414619,0.12372947081783617
2024-08-07,REGN,Long,77.29794769168949,0.16131917117422703
2024-08-07,ABNB,Long,854.4766756766703,0.18873184171776583
2024-08-07,BKNG,Long,54.127710064374,0.3497040639804363
2024-08-07,AAPL,Short,2172.218227723542,0.8907963602872156
2024-08-07,GEHC,Short,63.5126282878273,0.00984873254062819
2024-08-07,MELI,Short,7.194276879211008,0.026149182139036903
2024-08-07,CSCO,Short,713.4314872960285,0.06291430972962105
2024-08-07,XEL,Short,90.22600622116924,0.010291415303498225
2024-08-08,FTNT,Long,1059.4416924934162,0.14241281095894745
2024-08-08,CDW,Long,98.76655148343333,0.041041388570592814
2024-08-08,REGN,Long,59.72812706016961,0.13015243893875397
2024-08-08,TMUS,Long,1428.9417625971396,0.5414820020091359
2024-08-08,DASH,Long,593.4516572620653,0.14491135952256987
2024-08-08,AAPL,Short,2133.661460197247,0.8907963602872156
2024-08-08,GEHC,Short,61.12702689630076,0.00984873254062819
2024-08-08,MELI,Short,7.146841583620799,0.026149182139036903
2024-08-08,XEL,Short,90.42398933286744,0.010291415303498225
2024-08-08,CSCO,Short,701.3872244122964,0.06291430972962105
2024-08-09,CDW,Long,161.50352188103489,0.06761597422733429
2024-08-09,DASH,Long,984.4012223337455,0.23874247660681736
2024-08-09,TTWO,Long,370.7013161045399,0.10516095669558533
2024-08-09,TXN,Long,1346.0101237145795,0.5067878048395961
2024-08-09,ANSS,Long,134.03310658995682,0.081692787630667
2024-08-09,AAPL,Short,2073.965880501862,0.8784953893578781
2024-08-09,GEHC,Short,59.452962794995585,0.009712731791103319
2024-08-09,REGN,Short,8.301339738064168,0.018395210961391968
2024-08-09,MELI,Short,6.989144754658595,0.025788089139942773
2024-08-09,ASML,Short,40.10734079233682,0.06760857874968387
2024-08-12,PDD,Long,422.6444622276817,0.1186835409385087
2024-08-12,TXN,Long,354.786592256192,0.13430618163791558
2024-08-12,CTAS,Long,157.89502844007987,0.05910203834711392
2024-08-12,AVGO,Long,2275.52185550958,0.6665767137544882
2024-08-12,WBD,Long,1612.9002315573455,0.021331525321973528
2024-08-12,AAPL,Short,1963.8306692174076,0.8420057934028354
2024-08-12,COST,Short,64.28829539156449,0.10942620685336503
2024-08-12,KLAC,Short,14.484720449011872,0.021627561666446207
2024-08-12,GEHC,Short,57.339780326602344,0.009309299214256092
2024-08-12,REGN,Short,7.978991755995219,0.01763113886309719
2024-08-13,SBUX,Long,539.1646877661233,0.10209451546356815
2024-08-13,AVGO,Long,2218.214717199078,0.6839679482449544
2024-08-13,TXN,Long,353.83618611082863,0.13781027989125544
2024-08-13,NXPI,Long,87.3328083950626,0.042767017713258575
2024-08-13,FANG,Long,86.1391579555447,0.03336023868696345
2024-08-13,AAPL,Short,1170.8158002704038,0.5115327884179649
2024-08-13,COST,Short,38.93065009864622,0.06647827503833223
2024-08-13,NVDA,Short,1736.1614929470409,0.39813861068028517
2024-08-13,KLAC,Short,8.382548625353104,0.013139110220617945
2024-08-13,REGN,Short,4.683215227677683,0.010711215642799735
2024-08-14,TXN,Long,1233.3269754284174,0.4700445706937992
2024-08-14,CTAS,Long,556.4423158411691,0.20684522412298975
2024-08-14,TTWO,Long,345.4612103925446,0.09753655528346988
2024-08-14,FAST,Long,877.4666521585226,0.11329671675071187
2024-08-14,VRSK,Long,214.55120218525087,0.11227693314902934
2024-08-14,AAPL,Short,1175.9320182964946,0.5079919655940984
2024-08-14,COST,Short,39.27611383319537,0.06601811334610719
2024-08-14,NVDA,Short,1718.5871361787651,0.3953827007724976
2024-08-14,AMAT,Short,44.696788197786596,0.01755905880429221
2024-08-14,KLAC,Short,8.43566311692802,0.013048161483004573
2024-08-15,AMGN,Long,506.5455269593084,0.3229261168102414
2024-08-15,ABNB,Long,727.4575392621717,0.16943257049517105
2024-08-15,TXN,Long,865.1730666907231,0.3422821763734543
2024-08-15,FANG,Long,215.13547037225788,0.08285749881011824
2024-08-15,FAST,Long,631.9930598634844,0.08250163751101494
2024-08-15,AAPL,Short,1221.4564659945138,0.5377744756579891
2024-08-15,NVDA,Short,1738.8816656314552,0.4185631643671801
2024-08-15,AMAT,Short,44.789544025426004,0.018588509821179232
2024-08-15,KLAC,Short,8.431546315061555,0.013813147992640364
2024-08-15,REGN,Short,4.890184022917584,0.011260702161011231
2024-08-16,AMGN,Long,519.588511673773,0.3287492492425401
2024-08-16,FAST,Long,632.6112731720076,0.08398933991753924
2024-08-16,TXN,Long,882.7977673521738,0.34845434498566125
2024-08-16,EA,Long,227.1000733667764,0.06631921972488528
2024-08-16,ABNB,Long,753.4182668598445,0.17248784612937418
2024-08-16,AAPL,Short,1212.7656056369015,0.5396183329356656
2024-08-16,NVDA,Short,1712.7496056048672,0.4199982840534416
2024-08-16,KLAC,Short,8.591872261137691,0.01386050887458384
2024-08-16,REGN,Short,4.867642479857051,0.011299311519712987
2024-08-16,MU,Short,71.61886899603047,0.015223562616595972
2024-08-19,AMGN,Long,613.9124076416972,0.3998599584317322
2024-08-19,CTAS,Long,485.98162536597994,0.18650715107466836
2024-08-19,ABNB,Long,886.6999178943016,0.20979814597960073
2024-08-19,VRSK,Long,189.37836841452452,0.10123729480249108
2024-08-19,FANG,Long,263.79574676983236,0.10259744971150762
2024-08-19,AAPL,Short,1148.1889837753006,0.5150836495235667
2024-08-19,NVDA,Short,1552.8440696006326,0.4009023336308222
2024-08-19,KLAC,Short,8.119900986217884,0.013230316799161812
2024-08-19,NFLX,Short,43.87806366116383,0.05999813132232049
2024-08-19,REGN,Short,4.5375879366227885,0.010785568724128813
2024-08-20,AMGN,Long,459.28732581069664,0.30012205925156776
2024-08-20,KLAC,Long,102.2872857026583,0.16510477899853393
